task,correct_configuration,predicted_configuration,correct_prediction,configuration_choices
putting a mug with a pen inside on a drawer,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
putting a pan on the white table,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting a pan with a spatula in it on the counter,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
putting a plate with a knife on it on the round table,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
putting a plate with a watch on it on the coffee table,the robot has 0 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
putting a potato in the trash can,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting a sliced apple in the trash can,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.']"
putting a soap dispenser in the trash can.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 0 arm(s) with 5 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
putting a tea kettle on the stove,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting an apple in the sink,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
"putting away clean dishes, gathering dirty dishes",the robot has 2 arm(s) with 6 dofs and soft no specified gripper and it can walk.,the robot has 2 arm(s) with 6 dofs and soft no specified gripper and it can walk.,True,"['The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 2 arm(s) with 5 DoFs and soft No specified Gripper and it can walk.', 'The robot has 2 arm(s) with 6 DoFs and soft No specified Gripper and it can walk.', 'The robot has 2 arm(s) with 5 DoFs and rigid No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
putting bread in a trash can,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting cabbage in the sink,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can walk.,True,"['The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
putting clean sliced tomato down in front of the sink,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.']"
putting keys inside a safe,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 0 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting sliced lettuce on the black table,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 1 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
putting stuff away and preparing food,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.']"
putting two bars of soap in a drawer,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.']"
putting two bars of soap in a tub,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,True,"['The robot has 1 arm(s) with 4 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 4 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.']"
putting two bars of soap on the steel rack,the robot has 1 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 0 arm(s) with 4 dofs and soft no specified gripper and it can not walk.,False,"['The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 5 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 4 DoFs and soft No specified Gripper and it can not walk.']"
putting two books in a drawer on the desk,the robot has 0 arm(s) with 6 dofs and soft no specified gripper and it can not walk.,the robot has 1 arm(s) with 6 dofs and rigid no specified gripper and it can not walk.,False,"['The robot has 0 arm(s) with 6 DoFs and soft No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 5 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 1 arm(s) with 1 DoFs and rigid No specified Gripper and it can not walk.', 'The robot has 0 arm(s) with 6 DoFs and rigid No specified Gripper and it can not walk.']"
